race_index,year,F2_champion,Former_F1_World_Champion,Nationality,home_race,constructorId,engine_manufacturer,constructor_nationality,starting_grid_position,points_in_previous_race,fastest_lap_from_last_race,laps_in_previous_race,race_win,constructorId_points_at_stage_of_season,driver_points_at_stage_of_season
12,1995,0,0,Italian,1,29,Hart,British,15,0.0,118009,20.0,0,1.0,0.0
12,1995,0,0,Japanese,0,29,Hart,British,20,0.0,119003,43.0,0,1.0,0.0
12,1995,0,0,Italian,1,30,Renault,British,24,0.0,124002,27.0,0,0.0,0.0
12,1995,0,0,Italian,1,30,Renault,British,21,0.0,120001,18.0,0,0.0,0.0
13,1995,0,0,Finnish,0,1,Mercedes,British,13,6.0,Not Found,53.0,0,21.0,11.0
13,1995,0,0,British,0,1,Mercedes,British,12,3.0,87008,53.0,0,21.0,10.0
13,1995,0,0,British,0,3,Renault,British,1,0.0,87009,13.0,1,94.0,39.0
13,1995,0,1,British,0,3,Renault,British,2,0.0,87009,23.0,0,94.0,55.0
13,1995,0,0,French,0,6,Ferrari,Italian,7,0.0,87008,45.0,0,62.0,34.0
13,1995,0,0,Austrian,0,6,Ferrari,Italian,4,0.0,86004,32.0,0,62.0,28.0
13,1995,0,0,French,0,15,Ford,Swiss,14,1.0,89000,52.0,0,18.0,3.0
13,1995,0,0,German,0,15,Ford,Swiss,5,4.0,87001,53.0,0,18.0,15.0
13,1995,0,0,British,0,17,Peugeot,Irish,10,0.0,87005,40.0,0,14.0,6.0
13,1995,0,0,Brazilian,0,17,Peugeot,Irish,8,0.0,87000,43.0,0,14.0,8.0
13,1995,0,0,Portuguese,1,18,Ford,Italian,17,0.0,Not Found,0.0,0,0.0,0.0
13,1995,0,0,Italian,0,18,Ford,Italian,18,0.0,89002,26.0,0,0.0,0.0
13,1995,0,1,German,0,22,Renault,Italian,3,0.0,87000,23.0,0,110.0,72.0
13,1995,0,0,British,0,22,Renault,Italian,6,10.0,86005,53.0,0,110.0,38.0
13,1995,0,0,Japanese,0,25,Yamaha,British,16,0.0,89009,47.0,0,2.0,0.0
13,1995,0,0,Finnish,0,25,Yamaha,British,15,2.0,89008,52.0,0,2.0,2.0
13,1995,0,0,French,0,27,Mugen-Honda,French,11,0.0,89007,20.0,0,16.0,8.0
13,1995,0,0,British,0,27,Mugen-Honda,French,9,0.0,89004,10.0,0,16.0,7.0
13,1995,0,0,Brazilian,0,28,Ford,Italian,23,0.0,Not Found,0.0,0,0.0,0.0
13,1995,0,0,Brazilian,0,28,Ford,Italian,22,0.0,92006,50.0,0,0.0,0.0
13,1995,0,0,Japanese,0,29,Hart,British,19,0.0,89004,52.0,0,1.0,0.0
13,1995,0,0,Italian,0,29,Hart,British,20,0.0,89004,52.0,0,1.0,0.0
13,1995,0,0,Swiss,0,30,Renault,British,24,,,,0,0.0,0.0
13,1995,0,0,Italian,0,30,Renault,British,21,0.0,Not Found,0.0,0,0.0,0.0
14,1995,0,0,British,0,1,Mercedes,British,10,0.0,86006,70.0,0,21.0,10.0
14,1995,0,0,Finnish,0,1,Mercedes,British,9,0.0,Not Found,44.0,0,21.0,11.0
14,1995,0,1,British,0,3,Renault,British,2,4.0,84007,71.0,0,98.0,55.0
14,1995,0,0,British,0,3,Renault,British,1,10.0,83002,71.0,0,98.0,43.0
14,1995,0,0,Austrian,0,6,Ferrari,Italian,4,3.0,85008,71.0,0,68.0,28.0
14,1995,0,0,French,0,6,Ferrari,Italian,6,2.0,86005,71.0,0,68.0,40.0
14,1995,0,0,French,0,15,Ford,Swiss,13,0.0,86002,70.0,0,18.0,3.0
14,1995,0,0,German,0,15,Ford,Swiss,8,1.0,85003,70.0,0,18.0,15.0
14,1995,0,0,British,0,17,Peugeot,Irish,5,0.0,86008,70.0,0,18.0,7.0
14,1995,0,0,Brazilian,0,17,Peugeot,Irish,11,0.0,84005,70.0,0,18.0,11.0
14,1995,0,0,Italian,0,18,Ford,Italian,18,0.0,88000,68.0,0,0.0,0.0
14,1995,0,0,Portuguese,0,18,Ford,Italian,16,0.0,88008,7.0,0,0.0,0.0
14,1995,0,1,German,0,22,Renault,Italian,3,6.0,84007,71.0,1,122.0,82.0
14,1995,0,0,British,0,22,Renault,Italian,7,0.0,85001,70.0,0,122.0,40.0
14,1995,0,0,Italian,0,25,Yamaha,British,19,,,,0,2.0,0.0
14,1995,0,0,Finnish,0,25,Yamaha,British,15,0.0,87002,69.0,0,2.0,2.0
14,1995,0,0,French,0,27,Mugen-Honda,French,14,0.0,86001,10.0,0,16.0,8.0
14,1995,0,0,British,0,27,Mugen-Honda,French,12,0.0,84004,70.0,0,16.0,7.0
14,1995,0,0,Brazilian,0,28,Ford,Italian,23,0.0,91001,64.0,0,0.0,0.0
14,1995,0,0,Brazilian,0,28,Ford,Italian,22,0.0,90008,66.0,0,0.0,0.0
14,1995,0,0,Japanese,0,29,Hart,British,21,0.0,87004,68.0,0,1.0,0.0
14,1995,0,0,Italian,0,29,Hart,British,17,0.0,Not Found,0.0,0,1.0,0.0
14,1995,0,0,Italian,0,30,Renault,British,20,0.0,88008,53.0,0,0.0,0.0
14,1995,0,0,Swiss,0,30,Renault,British,24,0.0,Not Found,14.0,0,0.0,0.0
15,1995,0,0,British,0,1,Mercedes,British,10,0.0,101006,14.0,0,21.0,10.0
15,1995,0,0,Danish,0,1,Mercedes,British,12,,,,0,21.0,0.0
15,1995,0,0,British,0,3,Renault,British,1,4.0,82007,67.0,0,108.0,49.0
15,1995,0,1,British,0,3,Renault,British,2,0.0,82009,58.0,0,108.0,59.0
15,1995,0,0,Austrian,0,6,Ferrari,Italian,5,0.0,84002,40.0,0,73.0,31.0
15,1995,0,0,French,0,6,Ferrari,Italian,4,6.0,83008,67.0,0,73.0,42.0
15,1995,0,0,French,0,15,Ford,Swiss,15,0.0,85004,44.0,0,18.0,3.0
15,1995,0,0,German,0,15,Ford,Swiss,8,0.0,97004,17.0,0,18.0,15.0
15,1995,0,0,Brazilian,0,17,Peugeot,Irish,11,3.0,85000,66.0,0,18.0,11.0
15,1995,0,0,British,0,17,Peugeot,Irish,6,1.0,85008,66.0,0,18.0,7.0
15,1995,0,0,Italian,0,18,Ford,Italian,16,0.0,86000,64.0,0,0.0,0.0
15,1995,0,0,Portuguese,0,18,Ford,Italian,14,0.0,87008,64.0,0,0.0,0.0
15,1995,0,1,German,0,22,Renault,Italian,3,10.0,81002,67.0,1,133.0,92.0
15,1995,0,0,British,0,22,Renault,Italian,7,2.0,83005,66.0,0,133.0,41.0
15,1995,0,0,Japanese,1,25,Yamaha,British,17,,,,0,2.0,0.0
15,1995,0,0,Finnish,0,25,Yamaha,British,18,0.0,86005,64.0,0,2.0,2.0
15,1995,0,0,Japanese,1,27,Mugen-Honda,French,13,,,,0,16.0,1.0
15,1995,0,0,French,0,27,Mugen-Honda,French,9,0.0,99003,14.0,0,16.0,8.0
15,1995,0,0,Brazilian,0,28,Ford,Italian,22,0.0,98008,22.0,0,0.0,0.0
15,1995,0,0,Brazilian,0,28,Ford,Italian,21,0.0,88006,62.0,0,0.0,0.0
15,1995,0,0,Italian,0,29,Hart,British,19,,,,0,1.0,1.0
15,1995,0,0,Japanese,1,29,Hart,British,20,0.0,Not Found,0.0,0,1.0,0.0
15,1995,0,0,Belgian,0,30,Renault,British,24,,,,0,0.0,0.0
15,1995,0,0,Italian,0,30,Renault,British,23,0.0,87006,45.0,0,0.0,0.0
16,1995,0,0,Finnish,0,1,Mercedes,British,3,,,,0,27.0,17.0
16,1995,0,0,British,0,1,Mercedes,British,23,0.0,79000,81.0,0,27.0,10.0
16,1995,0,0,British,0,3,Renault,British,6,6.0,77007,83.0,0,108.0,49.0
16,1995,0,1,British,0,3,Renault,British,4,4.0,76004,83.0,0,108.0,59.0
16,1995,0,0,French,0,6,Ferrari,Italian,2,2.0,78009,82.0,0,73.0,42.0
16,1995,0,0,Austrian,0,6,Ferrari,Italian,5,3.0,78008,82.0,0,73.0,31.0
16,1995,0,0,Austrian,0,15,Ford,Swiss,15,,,,0,18.0,0.0
16,1995,0,0,German,0,15,Ford,Swiss,8,0.0,78009,82.0,0,18.0,15.0
16,1995,0,0,Brazilian,0,17,Peugeot,Irish,10,0.0,78003,67.0,0,21.0,11.0
16,1995,0,0,British,0,17,Peugeot,Irish,7,0.0,77009,81.0,0,21.0,10.0
16,1995,0,0,Italian,0,18,Ford,Italian,17,0.0,80003,80.0,0,0.0,0.0
16,1995,0,0,Portuguese,0,18,Ford,Italian,16,0.0,80001,80.0,0,0.0,0.0
16,1995,0,1,German,0,22,Renault,Italian,1,10.0,76004,83.0,1,147.0,102.0
16,1995,0,0,British,0,22,Renault,Italian,9,1.0,78002,82.0,0,147.0,45.0
16,1995,0,0,Japanese,1,25,Yamaha,British,13,0.0,80006,80.0,0,3.0,0.0
16,1995,0,0,Finnish,0,25,Yamaha,British,12,0.0,80009,80.0,0,3.0,3.0
16,1995,0,0,Japanese,1,27,Mugen-Honda,French,0,0.0,80008,10.0,0,18.0,1.0
16,1995,0,0,French,0,27,Mugen-Honda,French,11,0.0,78003,81.0,0,18.0,10.0
16,1995,0,0,Brazilian,0,28,Ford,Italian,21,0.0,82001,78.0,0,0.0,0.0
16,1995,0,0,Brazilian,0,28,Ford,Italian,20,0.0,83005,77.0,0,0.0,0.0
16,1995,0,0,Italian,0,29,Hart,British,14,0.0,80000,63.0,0,1.0,1.0
16,1995,0,0,Japanese,1,29,Hart,British,18,0.0,82005,38.0,0,1.0,0.0
16,1995,0,0,Belgian,0,30,Renault,British,22,0.0,87006,2.0,0,0.0,0.0
16,1995,0,0,Italian,0,30,Renault,British,19,0.0,81004,14.0,0,0.0,0.0
17,1995,0,0,Finnish,0,1,Mercedes,British,24,6.0,Not Found,53.0,0,30.0,17.0
17,1995,0,0,British,0,1,Mercedes,British,10,0.0,104003,52.0,0,30.0,13.0
17,1995,0,0,British,0,3,Renault,British,2,0.0,103001,39.0,0,118.0,49.0
17,1995,0,1,British,0,3,Renault,British,1,0.0,103002,40.0,1,118.0,69.0
17,1995,0,0,French,0,6,Ferrari,Italian,5,0.0,104004,24.0,0,73.0,42.0
17,1995,0,0,Austrian,0,6,Ferrari,Italian,4,0.0,112002,16.0,0,73.0,31.0
17,1995,0,0,Austrian,0,15,Ford,Swiss,18,0.0,106008,51.0,0,18.0,0.0
17,1995,0,0,German,0,15,Ford,Swiss,6,0.0,104002,52.0,0,18.0,15.0
17,1995,0,0,Brazilian,0,17,Peugeot,Irish,7,0.0,111003,15.0,0,21.0,11.0
17,1995,0,0,British,0,17,Peugeot,Irish,9,3.0,103005,53.0,0,21.0,10.0
17,1995,0,0,Italian,0,18,Ford,Italian,15,0.0,107000,51.0,0,1.0,0.0
17,1995,0,0,Portuguese,0,18,Ford,Italian,17,0.0,107000,51.0,0,1.0,1.0
17,1995,0,1,German,0,22,Renault,Italian,3,10.0,103000,53.0,0,147.0,102.0
17,1995,0,0,British,0,22,Renault,Italian,8,4.0,103004,53.0,0,147.0,45.0
17,1995,0,0,Finnish,0,25,Yamaha,British,14,1.0,106006,52.0,0,5.0,5.0
17,1995,0,0,Japanese,0,25,Yamaha,British,16,0.0,116004,12.0,0,5.0,0.0
17,1995,0,0,British,0,27,Mugen-Honda,French,11,,,,0,24.0,7.0
17,1995,0,0,French,0,27,Mugen-Honda,French,12,2.0,106007,52.0,0,24.0,16.0
17,1995,0,0,Brazilian,0,28,Ford,Italian,20,0.0,Not Found,1.0,0,0.0,0.0
17,1995,0,0,Brazilian,0,28,Ford,Italian,21,0.0,110003,32.0,0,0.0,0.0
17,1995,0,0,Japanese,0,29,Hart,British,19,0.0,107006,51.0,0,5.0,0.0
17,1995,0,0,Italian,0,29,Hart,British,13,0.0,Not Found,0.0,0,5.0,5.0
17,1995,0,0,Italian,0,30,Renault,British,22,0.0,110000,23.0,0,0.0,0.0
17,1995,0,0,Belgian,0,30,Renault,British,23,0.0,127009,6.0,0,0.0,0.0
18,1996,0,0,Finnish,0,1,Mercedes,British,5,0.0,Not Found,0.0,0,2.0,2.0
18,1996,0,0,British,0,1,Mercedes,British,13,0.0,78000,19.0,0,2.0,0.0
18,1996,0,1,Canadian,0,3,Renault,British,1,,,,0,16.0,6.0
18,1996,0,1,British,0,3,Renault,British,2,10.0,78009,81.0,1,16.0,10.0
18,1996,0,0,British,0,6,Ferrari,Italian,3,0.0,81006,62.0,0,4.0,4.0
18,1996,0,1,German,0,6,Ferrari,Italian,4,0.0,78002,25.0,0,4.0,0.0
18,1996,0,0,British,0,15,Ford,Swiss,14,0.0,79001,69.0,0,0.0,0.0
18,1996,0,0,German,0,15,Ford,Swiss,9,0.0,80009,39.0,0,0.0,0.0
18,1996,0,0,British,0,17,Peugeot,Irish,19,0.0,81008,29.0,0,0.0,0.0
18,1996,0,0,Brazilian,0,17,Peugeot,Irish,8,0.0,81006,20.0,0,0.0,0.0
18,1996,0,0,Italian,0,18,Ford,Italian,16,,,,0,0.0,0.0
18,1996,0,0,Portuguese,0,18,Ford,Italian,17,1.0,82007,78.0,0,0.0,0.0
18,1996,0,0,French,0,22,Renault,Italian,6,0.0,80005,23.0,0,3.0,0.0
18,1996,0,0,Austrian,0,22,Renault,Italian,7,0.0,79005,34.0,0,3.0,3.0
18,1996,0,0,Japanese,0,25,Yamaha,British,15,0.0,83008,70.0,0,1.0,0.0
18,1996,0,0,Finnish,0,25,Yamaha,British,10,2.0,81004,78.0,0,1.0,1.0
18,1996,0,0,Brazilian,0,27,Mugen-Honda,French,20,0.0,83003,77.0,0,0.0,0.0
18,1996,0,0,French,0,27,Mugen-Honda,French,11,6.0,80003,79.0,0,0.0,0.0
18,1996,0,0,Italian,0,28,Ford,Italian,22,0.0,85002,2.0,0,0.0,0.0
18,1996,0,0,Italian,0,28,Ford,Italian,21,0.0,Not Found,0.0,0,0.0,0.0
18,1996,0,0,Dutch,0,29,Hart,British,12,,,,0,0.0,0.0
18,1996,0,0,Brazilian,0,29,Hart,British,18,,,,0,0.0,0.0
19,1996,0,0,British,0,1,Mercedes,British,14,0.0,98007,24.0,0,5.0,0.0
19,1996,0,0,Finnish,0,1,Mercedes,British,7,2.0,Not Found,58.0,0,5.0,5.0
19,1996,0,1,Canadian,0,3,Renault,British,3,6.0,93004,58.0,0,26.0,6.0
19,1996,0,1,British,0,3,Renault,British,1,10.0,94006,58.0,1,26.0,20.0
19,1996,0,1,German,0,6,Ferrari,Italian,4,0.0,94007,32.0,0,8.0,4.0
19,1996,0,0,British,0,6,Ferrari,Italian,10,4.0,95005,58.0,0,8.0,4.0
19,1996,0,0,British,0,15,Ford,Swiss,12,0.0,Not Found,0.0,0,0.0,0.0
19,1996,0,0,German,0,15,Ford,Swiss,9,0.0,96006,57.0,0,0.0,0.0
19,1996,0,0,Brazilian,1,17,Peugeot,Irish,2,0.0,95001,29.0,0,0.0,0.0
19,1996,0,0,British,0,17,Peugeot,Irish,6,0.0,116005,1.0,0,0.0,0.0
19,1996,0,0,Brazilian,1,18,Ford,Italian,21,,,,0,0.0,0.0
19,1996,0,0,Portuguese,0,18,Ford,Italian,18,0.0,99008,42.0,0,0.0,0.0
19,1996,0,0,Austrian,0,22,Renault,Italian,8,3.0,95008,58.0,0,9.0,3.0
19,1996,0,0,French,0,22,Renault,Italian,5,0.0,96005,9.0,0,9.0,6.0
19,1996,0,0,Finnish,0,25,Yamaha,British,11,1.0,95003,57.0,0,3.0,3.0
19,1996,0,0,Japanese,0,25,Yamaha,British,16,0.0,96004,55.0,0,3.0,0.0
19,1996,0,0,Brazilian,1,27,Mugen-Honda,French,22,0.0,97000,56.0,0,1.0,0.0
19,1996,0,0,French,0,27,Mugen-Honda,French,15,0.0,95008,57.0,0,1.0,1.0
19,1996,0,0,Italian,0,28,Ford,Italian,20,0.0,Not Found,0.0,0,0.0,0.0
19,1996,0,0,Italian,0,28,Ford,Italian,19,0.0,Not Found,0.0,0,0.0,0.0
19,1996,0,0,Brazilian,1,29,Hart,British,17,0.0,97006,56.0,0,0.0,0.0
19,1996,0,0,Dutch,0,29,Hart,British,13,0.0,97006,15.0,0,0.0,0.0
20,1996,0,0,Finnish,0,1,Mercedes,British,8,3.0,Not Found,70.0,0,5.0,5.0
20,1996,0,0,British,0,1,Mercedes,British,9,0.0,96002,29.0,0,5.0,0.0
20,1996,0,1,British,0,3,Renault,British,1,10.0,82005,71.0,1,42.0,30.0
20,1996,0,1,Canadian,0,3,Renault,British,3,0.0,96004,26.0,0,42.0,12.0
20,1996,0,1,German,0,6,Ferrari,Italian,2,4.0,83009,70.0,0,10.0,4.0
20,1996,0,0,British,0,6,Ferrari,Italian,10,0.0,83001,70.0,0,10.0,6.0
20,1996,0,0,German,0,15,Ford,Swiss,11,0.0,96002,36.0,0,0.0,0.0
20,1996,0,0,British,0,15,Ford,Swiss,17,0.0,98001,28.0,0,0.0,0.0
20,1996,0,0,British,0,17,Peugeot,Irish,15,0.0,82000,64.0,0,3.0,0.0
20,1996,0,0,Brazilian,0,17,Peugeot,Irish,6,0.0,82004,59.0,0,3.0,3.0
20,1996,0,0,Brazilian,0,18,Ford,Italian,14,0.0,Not Found,0.0,0,0.0,0.0
20,1996,0,0,Portuguese,0,18,Ford,Italian,19,0.0,84006,68.0,0,0.0,0.0
20,1996,0,0,French,0,22,Renault,Italian,4,6.0,82009,71.0,0,13.0,10.0
20,1996,0,0,Austrian,0,22,Renault,Italian,5,0.0,97000,26.0,0,13.0,3.0
20,1996,0,0,Japanese,0,25,Yamaha,British,13,0.0,83007,69.0,0,3.0,0.0
20,1996,0,0,Finnish,0,25,Yamaha,British,16,2.0,82005,70.0,0,3.0,3.0
20,1996,0,0,Brazilian,0,27,Mugen-Honda,French,18,0.0,84006,69.0,0,1.0,0.0
20,1996,0,0,French,0,27,Mugen-Honda,French,12,1.0,83007,70.0,0,1.0,1.0
20,1996,0,0,Italian,0,28,Ford,Italian,21,0.0,86006,67.0,0,0.0,0.0
20,1996,0,0,Italian,0,28,Ford,Italian,22,0.0,101007,26.0,0,0.0,0.0
20,1996,0,0,Brazilian,0,29,Hart,British,20,0.0,97000,24.0,0,1.0,0.0
20,1996,0,0,Dutch,0,29,Hart,British,7,0.0,95004,19.0,0,1.0,1.0
21,1996,0,0,Finnish,0,1,Mercedes,British,9,0.0,Not Found,19.0,0,9.0,5.0
21,1996,0,0,British,0,1,Mercedes,British,6,0.0,91004,72.0,0,9.0,4.0
21,1996,0,1,Canadian,0,3,Renault,British,2,6.0,90002,72.0,1,55.0,22.0
21,1996,0,1,British,0,3,Renault,British,1,10.0,90007,72.0,0,55.0,33.0
21,1996,0,0,British,0,6,Ferrari,Italian,7,2.0,91004,72.0,0,16.0,6.0
21,1996,0,1,German,0,6,Ferrari,Italian,3,0.0,91007,46.0,0,16.0,10.0
21,1996,0,0,German,0,15,Ford,Swiss,10,0.0,91000,32.0,0,0.0,0.0
21,1996,0,0,British,0,15,Ford,Swiss,12,0.0,92009,71.0,0,0.0,0.0
21,1996,0,0,British,0,17,Peugeot,Irish,11,0.0,93007,34.0,0,6.0,1.0
21,1996,0,0,Brazilian,0,17,Peugeot,Irish,5,3.0,91004,72.0,0,6.0,5.0
21,1996,0,0,Italian,0,18,Ford,Italian,18,,,,0,0.0,0.0
21,1996,0,0,Portuguese,0,18,Ford,Italian,19,0.0,93000,39.0,0,0.0,0.0
21,1996,0,0,French,0,22,Renault,Italian,4,4.0,89004,72.0,0,13.0,10.0
21,1996,0,0,Austrian,0,22,Renault,Italian,8,0.0,90001,56.0,0,13.0,3.0
21,1996,0,0,Finnish,0,25,Yamaha,British,14,0.0,92009,36.0,0,3.0,3.0
21,1996,0,0,Japanese,0,25,Yamaha,British,16,0.0,91004,28.0,0,3.0,0.0
21,1996,0,0,French,0,27,Mugen-Honda,French,15,0.0,91003,72.0,0,1.0,1.0
21,1996,0,0,Brazilian,0,27,Mugen-Honda,French,17,0.0,93009,29.0,0,1.0,0.0
21,1996,0,0,Italian,0,28,Ford,Italian,22,0.0,96009,24.0,0,0.0,0.0
21,1996,0,0,Italian,0,28,Ford,Italian,21,0.0,95006,69.0,0,0.0,0.0
21,1996,0,0,Dutch,0,29,Hart,British,13,1.0,91001,72.0,0,1.0,1.0
21,1996,0,0,Brazilian,0,29,Hart,British,20,0.0,94006,24.0,0,1.0,0.0
22,1996,0,0,British,0,1,Mercedes,British,4,4.0,83006,67.0,0,9.0,4.0
22,1996,0,0,Finnish,0,1,Mercedes,British,11,0.0,Not Found,67.0,0,9.0,5.0
22,1996,0,1,British,0,3,Renault,British,2,3.0,81004,67.0,1,65.0,43.0
22,1996,0,1,Canadian,0,3,Renault,British,3,10.0,82001,67.0,0,65.0,22.0
22,1996,0,0,British,0,6,Ferrari,Italian,6,0.0,85006,6.0,0,25.0,9.0
22,1996,0,1,German,0,6,Ferrari,Italian,1,6.0,82008,67.0,0,25.0,16.0
22,1996,0,0,British,0,15,Ford,Swiss,15,0.0,83002,67.0,0,0.0,0.0
22,1996,0,0,German,0,15,Ford,Swiss,10,0.0,83007,59.0,0,0.0,0.0
22,1996,0,0,British,0,17,Peugeot,Irish,12,1.0,83008,67.0,0,8.0,1.0
22,1996,0,0,Brazilian,0,17,Peugeot,Irish,9,2.0,82005,67.0,0,8.0,7.0
22,1996,0,0,Italian,0,18,Ford,Italian,19,0.0,85007,65.0,0,0.0,0.0
22,1996,0,0,Portuguese,0,18,Ford,Italian,18,0.0,84004,65.0,0,0.0,0.0
22,1996,0,0,French,0,22,Renault,Italian,5,0.0,97006,1.0,0,18.0,11.0
22,1996,0,0,Austrian,0,22,Renault,Italian,7,0.0,82000,67.0,0,18.0,7.0
22,1996,0,0,Japanese,0,25,Yamaha,British,16,0.0,83006,65.0,0,3.0,0.0
22,1996,0,0,Finnish,0,25,Yamaha,British,8,0.0,83008,66.0,0,3.0,3.0
22,1996,0,0,French,0,27,Mugen-Honda,French,13,0.0,84002,6.0,0,1.0,1.0
22,1996,0,0,Brazilian,0,27,Mugen-Honda,French,17,0.0,84007,66.0,0,1.0,0.0
22,1996,0,0,Italian,0,28,Ford,Italian,22,0.0,Not Found,0.0,0,0.0,0.0
22,1996,0,0,Italian,0,28,Ford,Italian,21,0.0,Not Found,0.0,0,0.0,0.0
22,1996,0,0,Dutch,0,29,Hart,British,14,0.0,83002,38.0,0,1.0,1.0
22,1996,0,0,Brazilian,0,29,Hart,British,20,0.0,84001,65.0,0,1.0,0.0
23,1996,0,0,Finnish,0,1,Mercedes,British,8,0.0,Not Found,61.0,0,16.0,6.0
23,1996,0,0,British,0,1,Mercedes,British,5,0.0,89005,44.0,0,16.0,10.0
23,1996,0,1,British,0,3,Renault,British,2,10.0,89009,63.0,0,65.0,43.0
23,1996,0,1,Canadian,0,3,Renault,British,10,0.0,89002,57.0,0,65.0,22.0
23,1996,0,1,German,0,6,Ferrari,Italian,1,6.0,89000,63.0,0,25.0,16.0
23,1996,0,0,British,0,6,Ferrari,Italian,7,3.0,90005,63.0,0,25.0,9.0
23,1996,0,0,German,0,15,Ford,Swiss,9,0.0,91001,32.0,0,7.0,3.0
23,1996,0,0,British,0,15,Ford,Swiss,13,0.0,91008,25.0,0,7.0,4.0
23,1996,0,0,Brazilian,0,17,Peugeot,Irish,6,2.0,90009,63.0,0,8.0,7.0
23,1996,0,0,British,0,17,Peugeot,Irish,16,0.0,90000,36.0,0,8.0,1.0
23,1996,0,0,Portuguese,0,18,Ford,Italian,19,0.0,92009,61.0,0,0.0,0.0
23,1996,0,0,Italian,0,18,Ford,Italian,18,0.0,92006,30.0,0,0.0,0.0
23,1996,0,0,Austrian,0,22,Renault,Italian,4,4.0,90007,63.0,0,18.0,7.0
23,1996,0,0,French,0,22,Renault,Italian,3,1.0,90005,62.0,0,18.0,11.0
23,1996,0,0,Japanese,0,25,Yamaha,British,15,0.0,91008,45.0,0,5.0,0.0
23,1996,0,0,Finnish,0,25,Yamaha,British,11,0.0,90000,23.0,0,5.0,5.0
23,1996,0,0,Brazilian,0,27,Mugen-Honda,French,17,0.0,91009,62.0,0,11.0,0.0
23,1996,0,0,French,0,27,Mugen-Honda,French,14,0.0,90002,54.0,1,11.0,11.0
23,1996,0,0,Italian,0,28,Ford,Italian,22,0.0,Not Found,0.0,0,0.0,0.0
23,1996,0,0,Italian,0,28,Ford,Italian,21,0.0,92004,59.0,0,0.0,0.0
23,1996,0,0,Brazilian,0,29,Hart,British,20,0.0,92002,40.0,0,1.0,0.0
23,1996,0,0,Dutch,0,29,Hart,British,12,0.0,90005,38.0,0,1.0,1.0
24,1996,0,0,British,0,1,Mercedes,British,14,6.0,86002,75.0,0,18.0,10.0
24,1996,0,0,Finnish,0,1,Mercedes,British,10,1.0,Not Found,70.0,0,18.0,8.0
24,1996,0,1,British,0,3,Renault,British,1,0.0,89005,40.0,0,69.0,43.0
24,1996,0,1,Canadian,0,3,Renault,British,2,0.0,87007,66.0,0,69.0,26.0
24,1996,0,0,British,0,6,Ferrari,Italian,6,0.0,86001,68.0,0,35.0,9.0
24,1996,0,1,German,0,6,Ferrari,Italian,3,0.0,Not Found,0.0,1,35.0,26.0
24,1996,0,0,German,0,15,Ford,Swiss,11,3.0,86006,74.0,0,10.0,6.0
24,1996,0,0,British,0,15,Ford,Swiss,9,4.0,87009,75.0,0,10.0,4.0
24,1996,0,0,British,0,17,Peugeot,Irish,15,0.0,95005,30.0,0,8.0,1.0
24,1996,0,0,Brazilian,0,17,Peugeot,Irish,7,0.0,Not Found,0.0,0,8.0,7.0
24,1996,0,0,Italian,0,18,Ford,Italian,19,0.0,Not Found,0.0,0,0.0,0.0
24,1996,0,0,Portuguese,0,18,Ford,Italian,18,0.0,Not Found,0.0,0,0.0,0.0
24,1996,0,0,French,0,22,Renault,Italian,4,0.0,85002,60.0,0,24.0,17.0
24,1996,0,0,Austrian,0,22,Renault,Italian,5,0.0,110000,9.0,0,24.0,7.0
24,1996,0,0,Japanese,0,25,Yamaha,British,16,0.0,116007,2.0,0,5.0,0.0
24,1996,0,0,Finnish,0,25,Yamaha,British,12,2.0,86005,70.0,0,5.0,5.0
24,1996,0,0,French,0,27,Mugen-Honda,French,8,10.0,86006,75.0,0,12.0,11.0
24,1996,0,0,Brazilian,0,27,Mugen-Honda,French,17,0.0,113005,5.0,0,12.0,1.0
24,1996,0,0,Italian,0,28,Ford,Italian,21,0.0,93003,60.0,0,0.0,0.0
24,1996,0,0,Italian,0,28,Ford,Italian,22,0.0,Not Found,0.0,0,0.0,0.0
24,1996,0,0,Brazilian,0,29,Hart,British,20,0.0,118005,3.0,0,1.0,0.0
24,1996,0,0,Dutch,0,29,Hart,British,13,0.0,Not Found,0.0,0,1.0,1.0
25,1996,0,0,Finnish,0,1,Mercedes,British,6,2.0,Not Found,64.0,0,23.0,10.0
25,1996,0,0,British,0,1,Mercedes,British,10,0.0,Not Found,0.0,0,23.0,13.0
25,1996,0,1,British,0,3,Renault,British,1,0.0,111000,10.0,1,85.0,53.0
25,1996,0,1,Canadian,1,3,Renault,British,2,4.0,109007,65.0,0,85.0,32.0
25,1996,0,0,British,0,6,Ferrari,Italian,5,0.0,120006,1.0,0,35.0,9.0
25,1996,0,1,German,0,6,Ferrari,Italian,3,10.0,106005,65.0,0,35.0,26.0
25,1996,0,0,German,0,15,Ford,Swiss,12,3.0,109000,64.0,0,10.0,6.0
25,1996,0,0,British,0,15,Ford,Swiss,15,0.0,109008,20.0,0,10.0,4.0
25,1996,0,0,Brazilian,0,17,Peugeot,Irish,8,0.0,108007,45.0,0,9.0,7.0
25,1996,0,0,British,0,17,Peugeot,Irish,9,0.0,109000,17.0,0,9.0,2.0
25,1996,0,0,Italian,0,18,Ford,Italian,16,0.0,Not Found,1.0,0,0.0,0.0
